what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105039953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105039984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105040312
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105046250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105046296
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105055109
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105056750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105056781
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1331105058546
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105065656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105068015
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105069218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105069250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105069265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105072406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105073640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105073656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105077000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105077265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105077281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105084406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105084750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105084765
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105090093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105090125
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105097187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105099968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105100390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105100406
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105100421
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105102937
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105102968
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105114656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105117968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105118281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105118296
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105130765
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105136656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105144703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105146890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331105146890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105152375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105153718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1331105163906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331105165781
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105166859
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331105166906
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331105171734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105214828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331105216187
